date,year_month,month_offset,month_num,quarter,is_quarter_end,entity_id,company_name,ticker,industry,sector,indicator,category,is_environment,is_social,is_governance,materiality_score,base_score,trend_component,seasonal_component,sector_avg_score,industry_avg_score,vs_sector_delta,vs_industry_delta,lag_1m,lag_3m,lag_6m,rolling_mean_3m,rolling_std_3m,momentum_1m,momentum_3m,controversy_count_month,controversy_rolling_3m,controversy_total_12m,esg_score,has_live_esg,revenue_usd,emissions_tco2e,emissions_intensity,ceo_pay_ratio,labor_fines_usd_5y,other_fines_usd_5y,has_live_wem
2024-09-01,2024-09,5,9,3,1,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Energy Management,Environment,1,0,0,0.4049,0.409,-0.0,-0.013,0.42723333333333335,0.4717,-0.02233333333333337,-0.06680000000000003,0.3675,0.4038,0.4243,0.3856,0.018728854743416644,0.03739999999999999,0.0010999999999999899,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-10-01,2024-10,4,10,4,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Energy Management,Environment,1,0,0,0.4007,0.409,-0.0,-0.0075,0.4372666666666667,0.47335000000000005,-0.03656666666666669,-0.07265000000000005,0.4049,0.3844,0.3896,0.39103333333333334,0.020488370685179762,-0.0041999999999999815,0.01629999999999998,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-11-01,2024-11,3,11,4,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Energy Management,Environment,1,0,0,0.3901,0.409,-0.0,-0.0,0.4362,0.47435,-0.046099999999999974,-0.08424999999999999,0.4007,0.3675,0.4069,0.3985666666666667,0.0076271445071752,-0.010599999999999998,0.02260000000000001,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-12-01,2024-12,2,12,4,1,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Energy Management,Environment,1,0,0,0.4072,0.409,-0.0,0.0075,0.4296333333333333,0.4749,-0.022433333333333305,-0.06769999999999998,0.3901,0.4049,0.4038,0.3993333333333333,0.008631531343471612,0.017100000000000004,0.0023000000000000242,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2025-01-01,2025-01,1,1,1,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Energy Management,Environment,1,0,0,0.4465,0.409,-0.0,0.013,0.47403333333333336,0.5163500000000001,-0.027533333333333354,-0.06985000000000008,0.4072,0.4007,0.3844,0.4146,0.028919024879826054,0.0393,0.04580000000000001,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2025-02-01,2025-02,0,2,1,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Energy Management,Environment,1,0,0,0.4296,0.409,-0.0,0.015,0.4646333333333333,0.5065,-0.035033333333333305,-0.07689999999999997,0.4465,0.3901,0.3675,0.4277666666666667,0.019714038990864616,-0.016900000000000026,0.03949999999999998,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-03-01,2024-03,11,3,1,1,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.4749,0.456,-0.0,0.0,0.4497,0.4497,0.0252,0.0252,0.479649,0.489147,0.503394,0.4749,0.0,-0.004749000000000003,-0.01424700000000001,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-04-01,2024-04,10,4,2,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.467,0.456,-0.0,0.0,0.4486,0.4486,0.018400000000000027,0.018400000000000027,0.4749,0.489147,0.503394,0.47095,0.005586143571373679,-0.007899999999999963,-0.022146999999999972,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-05-01,2024-05,9,5,2,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.4622,0.456,-0.0,0.0,0.43775,0.43775,0.024450000000000027,0.024450000000000027,0.467,0.489147,0.503394,0.46803333333333336,0.006412747721011086,-0.0048000000000000265,-0.026947,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-06-01,2024-06,8,6,2,1,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.4327,0.456,-0.0,0.0,0.42235,0.42235,0.01034999999999997,0.01034999999999997,0.4622,0.4749,0.503394,0.45396666666666663,0.018573188561292656,-0.029500000000000026,-0.042200000000000015,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-07-01,2024-07,7,7,3,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.4566,0.456,-0.0,0.0,0.43374999999999997,0.43374999999999997,0.022850000000000037,0.022850000000000037,0.4327,0.467,0.503394,0.45049999999999996,0.01566748224827455,0.023900000000000032,-0.01040000000000002,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-08-01,2024-08,6,8,3,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.4752,0.456,-0.0,0.0,0.4476,0.4476,0.027600000000000013,0.027600000000000013,0.4566,0.4622,0.503394,0.45483333333333337,0.02130500723617178,0.018600000000000005,0.013000000000000012,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-09-01,2024-09,5,9,3,1,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.4604,0.456,-0.0,0.0,0.4362,0.4362,0.0242,0.0242,0.4752,0.4327,0.4749,0.4640666666666666,0.009827173211729389,-0.014800000000000035,0.027700000000000002,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-10-01,2024-10,4,10,4,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.4498,0.456,-0.0,0.0,0.4344,0.4344,0.01539999999999997,0.01539999999999997,0.4604,0.4566,0.467,0.4618,0.012757742747053581,-0.010599999999999998,-0.006800000000000028,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-11-01,2024-11,3,11,4,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.4683,0.456,-0.0,0.0,0.4423,0.4423,0.025999999999999968,0.025999999999999968,0.4498,0.4752,0.4622,0.45949999999999996,0.009282779756085872,0.018500000000000016,-0.006900000000000017,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-12-01,2024-12,2,12,4,1,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.4591,0.456,-0.0,0.0,0.44735,0.44735,0.011749999999999983,0.011749999999999983,0.4683,0.4604,0.4327,0.4590666666666667,0.009250045044935236,-0.009199999999999986,-0.0012999999999999678,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2025-01-01,2025-01,1,1,1,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.4702,0.456,-0.0,0.0,0.4632,0.4632,0.007000000000000006,0.007000000000000006,0.4591,0.4498,0.4566,0.46586666666666665,0.005936609582356951,0.011099999999999999,0.02040000000000003,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2025-02-01,2025-02,0,2,1,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Physical Impacts of Climate Change,Governance,0,0,1,0.4568,0.456,-0.0,0.0,0.45589999999999997,0.45589999999999997,0.0009000000000000119,0.0009000000000000119,0.4702,0.4683,0.4752,0.46203333333333335,0.0071654262492423714,-0.013400000000000023,-0.01150000000000001,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-03-01,2024-03,11,3,1,1,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.5985,0.61,-0.0,0.0,0.5974,0.5974,0.0010999999999999899,0.0010999999999999899,0.604485,0.6164550000000001,0.63441,0.5985,0.0,-0.005985000000000018,-0.017955000000000054,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-04-01,2024-04,10,4,2,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.5917,0.61,-0.0,0.0,0.5785,0.5785,0.01319999999999999,0.01319999999999999,0.5985,0.6164550000000001,0.63441,0.5951,0.004808326112068504,-0.006800000000000028,-0.024755000000000082,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-05-01,2024-05,9,5,2,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.6136,0.61,-0.0,0.0,0.6101000000000001,0.6101000000000001,0.0034999999999999476,0.0034999999999999476,0.5917,0.6164550000000001,0.63441,0.6012666666666667,0.011209073705410919,0.02190000000000003,-0.002855000000000052,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-06-01,2024-06,8,6,2,1,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.6206,0.61,-0.0,0.0,0.5987,0.5987,0.02190000000000003,0.02190000000000003,0.6136,0.5985,0.63441,0.6086333333333334,0.015076582282909371,0.007000000000000006,0.02210000000000001,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-07-01,2024-07,7,7,3,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.6069,0.61,-0.0,0.0,0.6045499999999999,0.6045499999999999,0.0023500000000000743,0.0023500000000000743,0.6206,0.5917,0.63441,0.6137,0.00685054742338193,-0.013700000000000045,0.015199999999999991,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-08-01,2024-08,6,8,3,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.6232,0.61,-0.0,0.0,0.61015,0.61015,0.013050000000000006,0.013050000000000006,0.6069,0.6136,0.63441,0.6169,0.0087572826835729,0.01629999999999998,0.009599999999999942,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-09-01,2024-09,5,9,3,1,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.6117,0.61,-0.0,0.0,0.59685,0.59685,0.01485000000000003,0.01485000000000003,0.6232,0.6206,0.5985,0.6139333333333333,0.008376355611680894,-0.011499999999999955,-0.008900000000000019,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-10-01,2024-10,4,10,4,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.5999,0.61,-0.0,0.0,0.5835,0.5835,0.01639999999999997,0.01639999999999997,0.6117,0.6069,0.5917,0.6116,0.011650321883965451,-0.011800000000000033,-0.007000000000000006,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-11-01,2024-11,3,11,4,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.5857,0.61,-0.0,0.0,0.5846,0.5846,0.0010999999999999899,0.0010999999999999899,0.5999,0.6232,0.6136,0.5991,0.013018448448259966,-0.01419999999999999,-0.03749999999999998,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-12-01,2024-12,2,12,4,1,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.6127,0.61,-0.0,0.0,0.59485,0.59485,0.017850000000000033,0.017850000000000033,0.5857,0.6117,0.6206,0.5994333333333334,0.013506048027951589,0.027000000000000024,0.0010000000000000009,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2025-01-01,2025-01,1,1,1,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.6076,0.61,-0.0,0.0,0.6051500000000001,0.6051500000000001,0.002449999999999952,0.002449999999999952,0.6127,0.5999,0.6069,0.602,0.01434468542701447,-0.005099999999999993,0.00770000000000004,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2025-02-01,2025-02,0,2,1,0,1202,Airtel Africa plc,AAF,Telecommunications services,technology,Supply Chain Management,Governance,0,0,1,0.6365,0.61,-0.0,0.0,0.60925,0.60925,0.027249999999999996,0.027249999999999996,0.6076,0.5857,0.6232,0.6189333333333332,0.015425411933991513,0.028899999999999926,0.050799999999999956,0,0.0,0,52.0,0,15000000000,300000,2e-05,120,5000000,2000000,0
2024-03-01,2024-03,11,3,1,1,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.4996,0.505,-0.0,0.0,0.4996,0.4996,0.0,0.0,0.504596,0.514588,0.529576,0.4996,0.0,-0.004996000000000056,-0.014988000000000057,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-04-01,2024-04,10,4,2,0,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.4868,0.505,-0.0,0.0,0.4868,0.4868,0.0,0.0,0.4996,0.514588,0.529576,0.49319999999999997,0.009050966799187774,-0.012799999999999978,-0.027788000000000035,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-05-01,2024-05,9,5,2,0,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.4972,0.505,-0.0,0.0,0.4972,0.4972,0.0,0.0,0.4868,0.514588,0.529576,0.4945333333333333,0.0068039204384922804,0.010399999999999965,-0.01738800000000007,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-06-01,2024-06,8,6,2,1,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.5079,0.505,-0.0,0.0,0.5079,0.5079,0.0,0.0,0.4972,0.4996,0.529576,0.4973,0.010550355444249251,0.010700000000000043,0.00830000000000003,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-07-01,2024-07,7,7,3,0,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.485,0.505,-0.0,0.0,0.485,0.485,0.0,0.0,0.5079,0.4868,0.529576,0.4967,0.011458184847522764,-0.02290000000000003,-0.0018000000000000238,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-08-01,2024-08,6,8,3,0,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.5022,0.505,-0.0,0.0,0.5022,0.5022,0.0,0.0,0.485,0.4972,0.529576,0.4983666666666666,0.011921549116341105,0.017199999999999993,0.0050000000000000044,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-09-01,2024-09,5,9,3,1,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.5221,0.505,-0.0,0.0,0.5221,0.5221,0.0,0.0,0.5022,0.5079,0.4996,0.5031,0.018566367442232744,0.01990000000000003,0.01419999999999999,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-10-01,2024-10,4,10,4,0,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.5067,0.505,-0.0,0.0,0.5067,0.5067,0.0,0.0,0.5221,0.485,0.4868,0.5103333333333334,0.01043567598832644,-0.01539999999999997,0.021700000000000053,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-11-01,2024-11,3,11,4,0,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.5184,0.505,-0.0,0.0,0.5184,0.5184,0.0,0.0,0.5067,0.5022,0.4972,0.5157333333333333,0.008038863933002797,0.011699999999999933,0.016199999999999992,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-12-01,2024-12,2,12,4,1,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.5158,0.505,-0.0,0.0,0.5158,0.5158,0.0,0.0,0.5184,0.5221,0.5079,0.5136333333333334,0.0061435603141283355,-0.0025999999999999357,-0.006299999999999972,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2025-01-01,2025-01,1,1,1,0,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.5191,0.505,-0.0,0.0,0.5191,0.5191,0.0,0.0,0.5158,0.5067,0.485,0.5177666666666667,0.0017387735140994706,0.0032999999999999696,0.012399999999999967,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2025-02-01,2025-02,0,2,1,0,31,Anglo American Plc,AAL,Mining,energy,Access & Affordability,Social,0,1,0,0.487,0.505,-0.0,0.0,0.487,0.487,0.0,0.0,0.5191,0.5184,0.5022,0.5073,0.01765757627762089,-0.03210000000000002,-0.031399999999999983,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-03-01,2024-03,11,3,1,1,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.726,0.73,-0.0,0.0,0.75315,0.75315,-0.027150000000000007,-0.027150000000000007,0.73326,0.74778,0.76956,0.726,0.0,-0.007260000000000044,-0.02178000000000002,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-04-01,2024-04,10,4,2,0,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.7472,0.73,-0.0,0.0,0.7682,0.7682,-0.02100000000000002,-0.02100000000000002,0.726,0.74778,0.76956,0.7365999999999999,0.014990663761154845,0.021199999999999997,-0.0005800000000000249,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-05-01,2024-05,9,5,2,0,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.7163,0.73,-0.0,0.0,0.7472000000000001,0.7472000000000001,-0.03090000000000004,-0.03090000000000004,0.7472,0.74778,0.76956,0.7298333333333332,0.015802636910760576,-0.030899999999999928,-0.03147999999999995,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-06-01,2024-06,8,6,2,1,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.7593,0.73,-0.0,0.0,0.7771,0.7771,-0.017800000000000038,-0.017800000000000038,0.7163,0.726,0.76956,0.7409333333333333,0.02217438462129968,0.04299999999999993,0.033299999999999996,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-07-01,2024-07,7,7,3,0,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.7293,0.73,-0.0,0.0,0.7497,0.7497,-0.020400000000000085,-0.020400000000000085,0.7593,0.7472,0.76956,0.7349666666666668,0.022052966542697432,-0.030000000000000027,-0.017900000000000027,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-08-01,2024-08,6,8,3,0,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.7302,0.73,-0.0,0.0,0.7487999999999999,0.7487999999999999,-0.01859999999999995,-0.01859999999999995,0.7293,0.7163,0.76956,0.7395999999999999,0.0170666341145523,0.0009000000000000119,0.013899999999999912,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-09-01,2024-09,5,9,3,1,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.7289,0.73,-0.0,0.0,0.7557499999999999,0.7557499999999999,-0.02684999999999993,-0.02684999999999993,0.7302,0.7593,0.726,0.7294666666666666,0.0006658328118470371,-0.0012999999999999678,-0.030399999999999983,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-10-01,2024-10,4,10,4,0,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.7386,0.73,-0.0,0.0,0.7677,0.7677,-0.029100000000000015,-0.029100000000000015,0.7289,0.7293,0.7472,0.7325666666666667,0.005265295180076136,0.009700000000000042,0.009300000000000086,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-11-01,2024-11,3,11,4,0,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.7454,0.73,-0.0,0.0,0.7674,0.7674,-0.02200000000000002,-0.02200000000000002,0.7386,0.7302,0.7163,0.7376333333333333,0.008292365967161212,0.006799999999999917,0.015199999999999991,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-12-01,2024-12,2,12,4,1,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.7455,0.73,-0.0,0.0,0.75725,0.75725,-0.011749999999999927,-0.011749999999999927,0.7454,0.7289,0.7593,0.7431666666666668,0.0039551653989858375,0.00010000000000010001,0.01660000000000006,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2025-01-01,2025-01,1,1,1,0,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.7063,0.73,-0.0,0.0,0.74875,0.74875,-0.04244999999999999,-0.04244999999999999,0.7455,0.7386,0.7293,0.7324,0.02260331834045609,-0.03920000000000001,-0.032299999999999995,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2025-02-01,2025-02,0,2,1,0,31,Anglo American Plc,AAL,Mining,energy,Business Model Resilience,Governance,0,0,1,0.7456,0.73,-0.0,0.0,0.7712,0.7712,-0.025599999999999956,-0.025599999999999956,0.7063,0.7454,0.7302,0.7324666666666667,0.022661053226479398,0.0393,0.000200000000000089,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-03-01,2024-03,11,3,1,1,31,Anglo American Plc,AAL,Mining,energy,Competitive Behavior,Governance,0,0,1,0.5533,0.551,-0.0,0.0,0.5395,0.5395,0.013800000000000034,0.013800000000000034,0.558833,0.569899,0.5864980000000001,0.5533,0.0,-0.00553300000000001,-0.01659900000000003,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
2024-04-01,2024-04,10,4,2,0,31,Anglo American Plc,AAL,Mining,energy,Competitive Behavior,Governance,0,0,1,0.5274,0.551,-0.0,0.0,0.52705,0.52705,0.00034999999999996145,0.00034999999999996145,0.5533,0.569899,0.5864980000000001,0.54035,0.018314065632731604,-0.025900000000000034,-0.042499000000000065,0,0.0,0,48.0,0,50000000000,17500000,0.00035,120,5000000,10000000,0
